Seed: 2937380180
FFE found;Fitness
2808;-7.33953e+06
40739;-7.22878e+06
92115;-7.14813e+06
149084;-7.13097e+06
207221;-7.11329e+06
268331;-7.04685e+06
454749;-7.02084e+06
716746;-7.01369e+06
854897;-7.0114e+06
993562;-7.01035e+06
1063320;-7.00738e+06
1133083;-7.0071e+06
1202845;-7.00493e+06
1272580;-6.98496e+06
1484485;-6.98204e+06
1700520;-6.9764e+06
2430023;-6.97193e+06
2799574;-6.97061e+06
2875269;-6.94952e+06
2952004;-6.94704e+06
3029019;-6.94128e+06
3106636;-6.93584e+06
3184805;-6.9305e+06
3343535;-6.92911e+06
3510971;-6.92431e+06
3594803;-6.92168e+06
3679058;-6.91981e+06
3764630;-6.91879e+06
3851014;-6.91285e+06
3938086;-6.90862e+06
4115395;-6.90035e+06
4386658;-6.89895e+06
4571161;-6.89774e+06
4856573;-6.89452e+06
5049239;-6.89192e+06
5146547;-6.89185e+06
5244434;-6.89136e+06
6056802;-6.89132e+06
6161065;-6.89127e+06
6266750;-6.88378e+06
6804231;-6.87795e+06
6913173;-6.8779e+06
7131931;-6.87751e+06
7241970;-6.87524e+06
7352297;-6.87475e+06
7685144;-6.87464e+06
7909480;-6.87351e+06
8022352;-6.87184e+06
8365742;-6.87067e+06
8480870;-6.87057e+06
8946724;-6.87016e+06
9181804;-6.86906e+06
9300080;-6.86757e+06
9781458;-6.86713e+06
10146784;-6.86516e+06
10270530;-6.86502e+06
10521281;-6.8649e+06
10647201;-6.86475e+06
11027270;-6.86474e+06
11282927;-6.86221e+06
11411211;-6.86205e+06
11668804;-6.86133e+06
11798564;-6.86062e+06
11928922;-6.85996e+06
12323470;-6.85783e+06
12724453;-6.85584e+06
13265977;-6.85503e+06
14377348;-6.85418e+06
15223467;-6.85348e+06
15365913;-6.85288e+06
15508606;-6.8527e+06
15942453;-6.85258e+06
16087700;-6.85244e+06
16379377;-6.8522e+06
16820151;-6.8521e+06
17271103;-6.85175e+06
17575877;-6.85157e+06
17729820;-6.85118e+06
18348277;-6.85112e+06
18503972;-6.85057e+06
18816613;-6.85034e+06
18974111;-6.85027e+06
19608336;-6.85009e+06
19926396;-6.84962e+06
20246137;-6.84927e+06
21216218;-6.84902e+06
21379328;-6.84868e+06
21872669;-6.84832e+06
22533380;-6.84814e+06
22699590;-6.84808e+06
22866351;-6.848e+06
23033397;-6.84764e+06
23539062;-6.84728e+06
23877635;-6.84724e+06
24217140;-6.84652e+06
24557674;-6.84624e+06
24728302;-6.84621e+06
25242752;-6.84587e+06
25588402;-6.84577e+06
25935189;-6.84575e+06
26108866;-6.84569e+06
26282959;-6.84568e+06
26457508;-6.84552e+06
26632293;-6.84551e+06
26983530;-6.84548e+06
27159812;-6.84538e+06
27512688;-6.84533e+06
27689210;-6.84532e+06
28042841;-6.84518e+06
28397472;-6.84513e+06
28575081;-6.84486e+06
