Seed: 1812213515
FFE found;Fitness
1;0
304;0.03125
1522;0.0625
8633;0.08125
9802;0.125
15781;0.15625
24214;0.165625
40455;0.196875
41256;0.228125
63622;0.25
73644;0.28125
79118;0.34375
160474;0.375
175369;0.4375
213244;0.465625
221291;0.46875
229632;0.496875
236668;0.50625
249213;0.51875
268925;0.56875
292692;0.590625
294608;0.6125
322134;0.634375
429142;0.65625
591777;0.6875
1133070;0.696875
1184404;0.76875
1253911;0.8125
2185624;1
