Seed: 2539116629
FFE found;Fitness
1;0
178;0.03125
793;0.08125
4730;0.1125
5653;0.125
12234;0.14375
17307;0.15625
18351;0.1875
33750;0.3125
41186;0.375
65607;0.40625
82301;0.5
123389;0.53125
449071;0.5625
507652;0.58125
516618;0.603125
572765;0.625
800665;0.65625
1162952;0.70625
1223359;0.75
4337923;0.78125
5703406;0.934375
6914487;0.95625
8668875;1
