Seed: 1788693674
FFE found;Fitness
1;0
1172;0.03125
1983;0.0625
2770;0.08125
4053;0.09375
4657;0.125
5638;0.15625
21737;0.1875
22418;0.25
50504;0.259375
59138;0.3125
84879;0.353125
145490;0.384375
176765;0.40625
194897;0.4375
304628;0.53125
751234;0.5625
1249399;0.603125
1626798;0.634375
1781416;0.65625
2064125;0.665625
2083260;0.6875
2472982;0.728125
2476571;0.759375
2593093;0.78125
4061411;0.8125
4674598;0.978125
4765027;1
