Seed: 1118330418
FFE found;Fitness
1;0
1428;0.03125
2365;0.0625
7247;0.09375
13900;0.1875
15371;0.26875
15924;0.290625
17874;0.3125
25753;0.39375
69844;0.40625
70952;0.475
81271;0.51875
130417;0.715625
146945;0.7375
148554;0.759375
197639;0.934375
214862;0.978125
250965;1
