Seed: 3397656072
FFE found;Fitness
1;0
739;0.03125
2589;0.0625
7607;0.15625
8633;0.25
44848;0.28125
76953;0.375
194007;0.40625
236329;0.45625
311694;0.53125
366215;0.625
585923;0.65625
835307;0.75
1168724;0.89375
1326287;0.95625
1867630;1
