Seed: 624734929
FFE found;Fitness
1;0
830;0.125
4822;0.15625
5922;0.20625
8108;0.25
32783;0.28125
36030;0.375
65152;0.40625
97003;0.5
436984;0.53125
858081;0.625
864150;0.70625
884615;0.75
1653398;0.978125
1951458;1
