Seed: 3647887976
FFE found;Fitness
1;0
489;0.03125
4036;0.0625
6260;0.08125
6677;0.125
7158;0.15625
15523;0.228125
17368;0.25
143118;0.30625
154683;0.3625
155794;0.40625
486259;0.53125
877395;0.625
3559918;0.65625
7738446;0.665625
7927415;0.6875
9798082;0.75
11526877;0.95625
12747295;0.978125
12845368;1
