Seed: 990491480
FFE found;Fitness
1;0
848;0.08125
19063;0.125
25644;0.15625
28978;0.225
35651;0.25
52636;0.3125
63007;0.353125
77833;0.378125
87703;0.415625
89362;0.425
97813;0.446875
132556;0.540625
213418;0.634375
323270;0.65625
364009;0.6875
659394;0.78125
814786;1
