Seed: 2013019872
FFE found;Fitness
1;0
245;0.03125
1336;0.125
2601;0.15625
13718;0.25
47955;0.28125
50657;0.3125
58863;0.34375
78787;0.375
80446;0.39375
99063;0.40625
100848;0.45625
115797;0.4875
121927;0.51875
135346;0.53125
149478;0.5375
154393;0.58125
164571;0.70625
183385;0.71875
203355;0.759375
245926;0.95625
282420;0.978125
299921;1
