Seed: 2080575757
FFE found;Fitness
1;0
953;0.03125
2138;0.125
13032;0.15625
28772;0.165625
29625;0.1875
49699;0.21875
70570;0.26875
92641;0.290625
107164;0.3125
118463;0.384375
137065;0.39375
154409;0.415625
196564;0.478125
212261;0.509375
256931;0.51875
259152;0.540625
471462;0.5625
1576492;0.65625
4462836;0.665625
4818172;0.95625
5075032;0.978125
5214885;1
