Seed: 2751061344
FFE found;Fitness
1;0
1924;0.03125
8333;0.0625
14727;0.125
16591;0.15625
41149;0.1875
43191;0.28125
120196;0.340625
203094;0.384375
240441;0.45625
291438;0.53125
342143;0.603125
410545;0.625
1099612;0.665625
1391046;0.728125
1587208;0.78125
1828778;0.978125
2003374;1
