Seed: 4215916430
FFE found;Fitness
1;0
120;0.03125
1337;0.0625
2358;0.09375
6974;0.125
8268;0.1875
59603;0.21875
72730;0.34375
130024;0.415625
165765;0.4375
350702;0.46875
505246;0.4875
917380;0.509375
1076525;0.65625
1331267;0.69375
1524666;0.759375
1687384;0.790625
2248134;0.934375
2257789;1
