Seed: 2702623045
FFE found;Fitness
1;0
611;0.03125
4912;0.0625
6641;0.08125
7257;0.103125
16024;0.125
20035;0.1875
24163;0.21875
26576;0.25
27423;0.26875
28270;0.28125
34922;0.3125
39102;0.34375
45732;0.375
91063;0.39375
92480;0.45625
141087;0.465625
157480;0.51875
159027;0.665625
173909;0.725
184673;0.78125
199184;0.978125
210821;1
