Seed: 3013426503
FFE found;Fitness
1;0
362;0.03125
2803;0.0625
4328;0.09375
4687;0.125
5956;0.1875
7957;0.2125
10022;0.375
17710;0.40625
41369;0.4375
52351;0.53125
82744;0.5625
149935;0.603125
168311;0.6125
297153;0.625
305841;0.634375
326719;0.64375
351607;0.665625
364644;0.6875
384868;0.95625
448289;1
