Seed: 1852597688
FFE found;Fitness
1;0
182;0.03125
366;0.0875
733;0.125
2300;0.15625
4734;0.28125
24997;0.3125
29963;0.39375
38650;0.40625
57441;0.465625
81784;0.509375
88186;0.53125
1238280;0.5625
1473526;0.634375
1475384;0.65625
2910206;0.759375
3309613;0.790625
3633461;0.8125
4944203;1
