Seed: 2843312447
FFE found;Fitness
1;0
678;0.08125
1884;0.125
3885;0.134375
31814;0.165625
35697;0.228125
44121;0.25
77598;0.28125
109377;0.30625
129223;0.375
147083;0.40625
176923;0.45625
195524;0.5
199960;0.53125
285724;0.5625
435716;0.59375
540386;0.65625
653069;0.6875
783065;0.75
792701;0.78125
884102;0.8125
897300;0.93125
899986;1
