74299234;-63767
219451999;-63710
57775079;-63690
49385111;-63605
86284882;-63670
181564180;-63481
214639458;-63749
205258415;-63723
51506615;-63591
69386072;-63772
79801440;-63700
216903777;-63752
177958642;-63895
196416929;-63566
94550604;-63709
62118685;-63791
143455009;-63656
110499242;-63874
10187671;-63637
140884493;-63328
srenia;0.8253380196953864;
mediana;0.8589025046705298;
