Seed: 262832442
FFE found;Fitness
142;-84206
631;-73337
1222;-68653
1907;-68153
2685;-67935
3572;-67653
4712;-66784
5982;-66428
7438;-66182
8894;-66125
11947;-65957
13558;-65883
15223;-65839
17067;-65710
22654;-65503
26737;-65487
46639;-65355
51352;-65263
58631;-65209
66212;-65112
77231;-65105
80142;-64697
88925;-64693
121727;-64668
147005;-64622
221377;-64532
244863;-64447
269515;-64381
290363;-64367
328406;-64364
337143;-64323
359800;-64304
451227;-64268
1144017;-64264
1903532;-64259
3158642;-64233
3389683;-64131
3819456;-64127
4024027;-64117
4224180;-64108
4385112;-64106
4460116;-64070
4784951;-64055
4793049;-64033
4825807;-64004
9535796;-64001
9732310;-63994
11495914;-63956
13321269;-63929
15741540;-63919
16021277;-63914
16192516;-63904
16410066;-63874
16774968;-63845
17040386;-63839
17397814;-63820
20033864;-63814
49580848;-63794
69386072;-63772
